TeamId,TeamName,SubmissionDate,Score
4195603,"Aakash Roy #2","2019-12-30 23:48:38",0.76555
4196186,BRTeixeira,"2019-12-30 23:48:45",0.76555
4148672,Hatomugi,"2019-12-30 23:54:07",0.80861
3903743,"Laura Smith #2","2019-12-31 00:02:48",0.79425
4125804,"Big Adams","2019-12-31 00:07:22",0.77990
4195780,"Catherine Ravenscroft","2019-12-31 00:19:52",0.76076
4158343,DataInsight,"2019-12-31 00:22:32",0.76555
4196220,"wendy rose aaron","2019-12-31 00:30:12",0.76555
4194943,"Jermaine Covington","2019-12-31 00:45:20",0.77511
2979908,YM_DSKR,"2019-12-31 00:49:43",0.79904
4192176,"Pablo #3","2019-12-31 00:54:10",0.78947
2553391,"Yibo Zhang","2019-12-31 01:26:38",0.76555
4163909,iwasou,"2019-12-31 01:26:41",0.76076
4163909,iwasou,"2019-12-31 01:30:59",0.76555
4196220,"wendy rose aaron","2019-12-31 01:34:07",0.77511
4084849,"Leonel Fernandes","2019-12-31 01:34:11",0.75598
4125804,"Big Adams","2019-12-31 01:49:59",0.79425
3894236,"Jaakko Hintikka","2019-12-31 01:51:13",0.78947
4084849,"Leonel Fernandes","2019-12-31 01:52:10",0.76076
4153853,"Ahmed Aman","2019-12-31 01:58:03",0.78468
4084849,"Leonel Fernandes","2019-12-31 01:59:01",0.77511
4153399,"Jacob Dyer","2019-12-31 02:00:27",0.77033
4196394,xinyun163,"2019-12-31 02:04:34",0.77990
4196333,wenhao.zh,"2019-12-31 02:22:49",0.77033
3940318,tejasvini,"2019-12-31 02:36:17",0.75119
3940318,tejasvini,"2019-12-31 02:45:24",0.76555
4196294,"Huidong Xu","2019-12-31 02:50:05",0.77511
4196406,sun.ladder,"2019-12-31 02:52:46",0.76555
2756815,anoobname,"2019-12-31 02:54:12",0.72248
2756815,anoobname,"2019-12-31 02:56:51",0.77511
4196362,yamada3,"2019-12-31 02:59:39",0.00000
4196467,baekhunjong,"2019-12-31 03:02:05",0.62679
4184972,OBic,"2019-12-31 03:03:00",0.76555
4194003,"BURAK DOGAN AKYILDIZ","2019-12-31 03:04:07",0.77990
4192577,Lilioul,"2019-12-31 03:06:00",0.80382
4196543,LearnDS4900,"2019-12-31 03:09:23",0.76555
1694206,Arakawa,"2019-12-31 03:16:02",0.76555
4194003,"BURAK DOGAN AKYILDIZ","2019-12-31 03:16:15",0.78468
4196543,LearnDS4900,"2019-12-31 03:18:17",0.77511
4190857,Ashutosh619-sudo,"2019-12-31 03:18:20",0.77511
4196587,"Hoai Luong","2019-12-31 03:18:32",0.77990
4196406,sun.ladder,"2019-12-31 03:20:59",0.77511
4153072,Julissa,"2019-12-31 03:21:38",0.63636
4196583,"Denys Smolianytskyi","2019-12-31 03:25:31",0.76555
3219832,"José Ricardo","2019-12-31 03:26:31",0.75119
3219832,"José Ricardo","2019-12-31 03:30:17",0.75598
4136825,kanji1123,"2019-12-31 03:30:25",0.72248
4184972,OBic,"2019-12-31 03:42:13",0.77511
4193844,XIAOXIAOstayfoolish,"2019-12-31 03:45:24",0.76555
4031685,"Sergio Orozco","2019-12-31 03:51:52",0.80861
4196584,"Tatsuya Masuda","2019-12-31 03:53:23",0.74162
4185216,"An Hoàng","2019-12-31 03:59:35",0.78947
4195291,tkmanother,"2019-12-31 04:00:09",0.79904
4196587,"Hoai Luong","2019-12-31 04:00:10",0.78947
4195885,yukselturan,"2019-12-31 04:04:30",0.76555
4184972,OBic,"2019-12-31 04:08:22",0.77990
4196467,baekhunjong,"2019-12-31 04:14:31",0.76555
4196684,"xiao fu","2019-12-31 04:17:17",0.76555
4196583,"Denys Smolianytskyi","2019-12-31 04:17:32",0.77511
4192468,YOONHEO,"2019-12-31 04:19:28",0.77990
4183110,priyal,"2019-12-31 04:32:35",0.77033
4186607,Rufski,"2019-12-31 04:41:50",0.77990
3877867,"Arata Sugioka","2019-12-31 04:55:47",0.78947
4122719,ryoryota,"2019-12-31 05:05:38",0.77033
4151244,"Adnan Rahin","2019-12-31 05:16:47",0.76076
4193206,"Ssam Park","2019-12-31 05:29:09",0.77990
3897118,"Youngjun Na","2019-12-31 05:37:13",0.76555
201922,RS_science,"2019-12-31 05:43:53",0.77511
4196941,"Bill Chen #2","2019-12-31 05:47:11",0.76076
4192460,KMUAI_molayo,"2019-12-31 05:47:50",0.79904
4196684,"xiao fu","2019-12-31 05:52:00",0.77511
3861246,"Shamili Sekar","2019-12-31 05:53:32",0.76555
4193190,oonisim,"2019-12-31 05:54:49",0.75119
1654268,sophia510,"2019-12-31 06:01:51",0.78468
4184773,"Jihye Grace Park","2019-12-31 06:04:17",0.77990
3861246,"Shamili Sekar","2019-12-31 06:09:30",0.77511
3976972,"AR #2","2019-12-31 06:20:09",0.80861
4193190,oonisim,"2019-12-31 06:26:17",0.76076
4197147,zehengl,"2019-12-31 06:30:53",1.00000
4196896,"kunal karda","2019-12-31 06:34:41",0.77990
4196221,"Olushola Ayobami","2019-12-31 06:39:12",0.76555
4197149,"Mrigendra Yadav","2019-12-31 06:42:01",0.76555
4192644,nick,"2019-12-31 06:43:17",0.76555
4197115,__aki__,"2019-12-31 06:46:52",0.67464
4166706,sh-zh-7,"2019-12-31 06:51:09",0.77033
4194253,helenokos,"2019-12-31 06:54:20",0.77511
4192682,toretate,"2019-12-31 07:06:30",0.76555
4134746,lain4423,"2019-12-31 07:17:52",0.77990
201922,RS_science,"2019-12-31 07:21:50",0.78468
2678680,"Andrius Naruševičius","2019-12-31 07:22:43",0.77990
3940318,tejasvini,"2019-12-31 07:26:32",0.77033
4179346,hank19828,"2019-12-31 07:27:26",0.77511
4057735,"Seia Nishizawa","2019-12-31 07:30:40",0.73205
4012442,"Hyuck Kang","2019-12-31 07:31:04",0.75598
4189784,"Sreehari Sreekumar","2019-12-31 07:34:47",0.76555
4192989,TomLennox,"2019-12-31 07:41:59",0.72727
3620651,kamleshsolanki,"2019-12-31 07:43:05",0.63157
4179346,hank19828,"2019-12-31 07:44:32",0.77990
3352144,kevineen,"2019-12-31 07:46:37",0.66985
4158474,YKWtwtw,"2019-12-31 07:56:23",0.74641
4138853,k017c1062,"2019-12-31 07:58:36",0.78468
3389012,kkktym,"2019-12-31 08:08:37",0.77990
1311111,"Mengtang Hsieh","2019-12-31 08:09:51",0.77511
4194719,fujitakyouhei,"2019-12-31 08:12:15",0.76555
4047152,SavinaKau,"2019-12-31 08:15:28",0.00000
4124410,"Kobayashi Yuzuki","2019-12-31 08:15:39",0.78947
4075001,wincm1897,"2019-12-31 08:20:37",0.77511
3620651,kamleshsolanki,"2019-12-31 08:21:45",0.77511
4197285,"Deepesh Khanal","2019-12-31 08:24:05",0.76555
4197360,Yankeez,"2019-12-31 08:27:02",0.76555
4047152,SavinaKau,"2019-12-31 08:30:51",0.71291
4197481,"satoshi chiyoda","2019-12-31 08:32:43",0.76555
4180149,Anuj_Suchchal,"2019-12-31 08:35:15",0.79425
4158474,YKWtwtw,"2019-12-31 08:35:29",0.76076
4158474,YKWtwtw,"2019-12-31 08:37:41",0.77511
3040086,"genta yamada","2019-12-31 08:38:14",0.79425
4197285,"Deepesh Khanal","2019-12-31 08:41:04",0.77511
3620651,kamleshsolanki,"2019-12-31 08:44:41",0.78468
4047152,SavinaKau,"2019-12-31 08:47:16",0.79904
4195160,AshuK,"2019-12-31 08:47:58",0.76555
3666486,chaitanyajayant,"2019-12-31 08:48:03",0.77511
4161911,"DHLee #2","2019-12-31 08:51:36",0.78947
4194253,helenokos,"2019-12-31 08:55:46",0.78468
4197546,kamleshiitbhu,"2019-12-31 08:55:58",0.62679
4197546,kamleshiitbhu,"2019-12-31 08:57:05",0.75119
3934936,"VIKING GOTHAM","2019-12-31 09:02:04",0.77511
4197057,"nitinp #2","2019-12-31 09:05:26",0.74162
3666486,chaitanyajayant,"2019-12-31 09:05:56",0.79904
3022508,TheWaterFell,"2019-12-31 09:06:31",0.78468
4194397,"abhishek IIM","2019-12-31 09:14:40",0.76555
3946064,"Kazuki Kobayashi","2019-12-31 09:30:10",0.72248
4179346,hank19828,"2019-12-31 09:32:39",0.78468
4197659,jizaicafe,"2019-12-31 09:40:22",0.76555
4197077,"Soundarya #2","2019-12-31 09:49:43",0.76555
4197057,"nitinp #2","2019-12-31 09:50:07",0.74641
3510745,"Vasiliy Karev","2019-12-31 09:53:44",0.73684
4145147,"Kyle P","2019-12-31 09:56:38",0.75598
4167397,"felix immanuel","2019-12-31 10:03:29",0.78468
4197729,"Xiaoyang Guo","2019-12-31 10:07:35",0.78468
4197729,"Xiaoyang Guo","2019-12-31 10:11:28",0.79425
4197729,"Xiaoyang Guo","2019-12-31 10:12:09",0.79904
4197283,"Muhammad Yasir #2","2019-12-31 10:15:37",0.77511
4175020,xiamud,"2019-12-31 10:18:39",0.77033
4011107,"YJ G","2019-12-31 10:19:47",0.55023
4197331,akashpandey82,"2019-12-31 10:20:45",0.74162
3393652,"Nazar Abu Ras","2019-12-31 10:26:55",0.77511
4187915,otompton,"2019-12-31 10:29:16",0.71770
4187917,"yahyaoui rania","2019-12-31 10:34:58",0.75119
4117814,"Prime #2","2019-12-31 10:38:35",0.76555
4166706,sh-zh-7,"2019-12-31 10:43:07",0.77990
4070628,Gouravi,"2019-12-31 10:45:44",0.79904
4195064,curnogo,"2019-12-31 10:49:07",0.77033
4197418,"Sanjay Nayak","2019-12-31 10:50:37",0.75119
4197273,"Prateek Patel #2","2019-12-31 10:51:44",0.74162
4167409,Es,"2019-12-31 11:00:52",0.79425
4194017,"Varun Rao #3","2019-12-31 11:00:55",0.76555
4195064,curnogo,"2019-12-31 11:04:01",0.78947
4117814,"Prime #2","2019-12-31 11:07:49",0.77511
4187917,"yahyaoui rania","2019-12-31 11:09:15",0.77033
4197870,hatcat,"2019-12-31 11:10:33",0.78468
4197870,hatcat,"2019-12-31 11:11:51",0.79425
3577006,"Devesh Waghmare","2019-12-31 11:11:56",0.77511
4197870,hatcat,"2019-12-31 11:12:46",0.79904
4197546,kamleshiitbhu,"2019-12-31 11:21:15",0.78947
4193277,"MyoungEun Koh","2019-12-31 11:24:34",0.79425
4197898,"Ray Li #2","2019-12-31 11:32:45",0.76555
4197659,jizaicafe,"2019-12-31 11:41:21",0.77511
4197898,"Ray Li #2","2019-12-31 11:41:47",0.77511
4197292,"subhash subbu","2019-12-31 11:44:52",0.75598
4178114,KTamas32,"2019-12-31 11:46:59",0.00000
4197057,"nitinp #2","2019-12-31 11:51:37",0.75598
4192925,"Anthony D Wan","2019-12-31 11:55:38",0.79425
4180772,Shradha,"2019-12-31 11:56:44",0.74641
4178114,KTamas32,"2019-12-31 11:58:25",0.74641
3577006,"Devesh Waghmare","2019-12-31 12:03:56",0.79425
4196464,Chicken,"2019-12-31 12:05:44",0.72727
3297928,"Azade Yazdan","2019-12-31 12:05:47",0.76555
4194397,"abhishek IIM","2019-12-31 12:07:42",0.77033
4197123,batuhan,"2019-12-31 12:08:08",0.77511
4012442,"Hyuck Kang","2019-12-31 12:08:19",0.77511
2066914,Wheat40,"2019-12-31 12:08:20",0.79904
4197418,"Sanjay Nayak","2019-12-31 12:11:29",0.77990
4190422,takahiroh,"2019-12-31 12:13:48",0.57894
4194995,"kyota andy","2019-12-31 12:15:29",0.76555
4178573,"Dong Joo Lee","2019-12-31 12:32:36",0.76555
4178573,"Dong Joo Lee","2019-12-31 12:33:56",0.78947
4198071,"Hidetoshi Oyama","2019-12-31 12:35:00",0.67464
4198077,hongjp,"2019-12-31 12:35:24",0.77511
4116188,"Aislyn Rose","2019-12-31 12:40:56",0.78468
4158997,peipeipe,"2019-12-31 12:59:24",0.78947
4198141,"Javier Perez","2019-12-31 13:02:37",0.76555
4198137,"tamagouji #2","2019-12-31 13:06:55",0.67464
4192644,nick,"2019-12-31 13:07:02",0.77511
2066914,Wheat40,"2019-12-31 13:07:16",0.80861
4198141,"Javier Perez","2019-12-31 13:12:10",0.77511
4027337,"Sivan Aharon","2019-12-31 13:17:01",0.76555
4186176,"Antonio C. da Silva Júnior","2019-12-31 13:17:08",0.78468
3928601,Fahad,"2019-12-31 13:21:42",0.75598
4198167,"Fuyuki Matsuda","2019-12-31 13:25:51",0.76555
1782003,rrrzzz,"2019-12-31 13:29:40",0.75598
3563348,daenys2000,"2019-12-31 13:32:40",0.77511
4109726,"Ahmed Jyad","2019-12-31 13:32:57",0.78947
4196887,dodo13,"2019-12-31 13:36:52",0.76555
3563348,daenys2000,"2019-12-31 13:38:08",0.77990
1782003,rrrzzz,"2019-12-31 13:40:19",0.77511
4189133,"Kadiri Damilola","2019-12-31 13:43:28",0.77990
863361,Gerhard,"2019-12-31 13:47:41",0.77033
4116188,"Aislyn Rose","2019-12-31 13:56:47",0.79425
1790561,George.T,"2019-12-31 14:04:58",0.76555
4140918,"Naoki Fukaya","2019-12-31 14:05:10",0.78947
4178573,"Dong Joo Lee","2019-12-31 14:05:57",0.79904
4196095,"Mahmoud Reda","2019-12-31 14:09:04",0.77511
3660888,"Divy Shah","2019-12-31 14:11:27",0.77033
4192333,"Shivakumar Mahesh","2019-12-31 14:15:24",0.78468
4198294,"George Abraham","2019-12-31 14:18:45",0.76555
4196248,"Sosuke Momoda","2019-12-31 14:34:57",0.76555
4198280,kimkyungbeen,"2019-12-31 14:37:11",0.62679
4177458,"Leandro Vieira #2","2019-12-31 14:42:35",0.76555
4196716,SOUMENDRA,"2019-12-31 14:47:27",0.79904
4166706,sh-zh-7,"2019-12-31 14:48:17",0.78947
4196887,dodo13,"2019-12-31 15:03:46",0.77511
4194370,"Dan Statistik","2019-12-31 15:06:46",0.76555
4166706,sh-zh-7,"2019-12-31 15:09:10",0.79904
4182466,"Ari Bimo Prakoso","2019-12-31 15:12:39",0.78947
4198366,"Ali Emami","2019-12-31 15:12:40",0.74641
4198294,"George Abraham","2019-12-31 15:14:43",0.77511
4198263,HiroshiF,"2019-12-31 15:24:00",0.76555
4189784,"Sreehari Sreekumar","2019-12-31 15:24:46",0.77033
977305,DanielNehren,"2019-12-31 15:26:55",0.76076
4189784,"Sreehari Sreekumar","2019-12-31 15:27:53",0.78947
4196928,Chirodip,"2019-12-31 15:28:20",0.75119
977305,DanielNehren,"2019-12-31 15:34:52",0.76555
4193801,JiaYuanGu_ML,"2019-12-31 15:44:09",0.77033
977305,DanielNehren,"2019-12-31 15:48:55",0.78468
4151244,"Adnan Rahin","2019-12-31 15:51:33",0.77511
4085461,"Chunjie Shan","2019-12-31 15:54:43",0.61244
4198404,"Chandrakanth Cheturvedi","2019-12-31 16:31:53",0.71291
4198404,"Chandrakanth Cheturvedi","2019-12-31 16:34:39",0.76555
4153005,PiyumiW,"2019-12-31 16:36:18",0.43540
1312971,"Erik Lee","2019-12-31 16:37:58",0.74162
1312971,"Erik Lee","2019-12-31 16:39:46",0.75119
4136871,Dexte_R,"2019-12-31 16:41:36",0.78468
3110322,maniramu47,"2019-12-31 16:48:50",0.76555
4197811,SpeetTheCoder,"2019-12-31 16:59:08",0.77511
4198636,seikichi,"2019-12-31 17:11:02",0.77990
4198631,altibola,"2019-12-31 17:12:49",0.76555
4187702,"Matthew Kevin Amadeus","2019-12-31 17:14:06",0.74641
4198636,seikichi,"2019-12-31 17:16:18",0.78947
4197273,"Prateek Patel #2","2019-12-31 17:28:09",0.74641
4198631,altibola,"2019-12-31 17:29:46",0.77511
4129367,"Kevin Sun #2","2019-12-31 17:36:19",0.77990
4187702,"Matthew Kevin Amadeus","2019-12-31 17:49:57",0.76076
3593345,fujishiroaki,"2019-12-31 17:54:26",0.77033
4197273,"Prateek Patel #2","2019-12-31 18:04:28",0.77511
3371402,music_piano,"2019-12-31 18:06:54",0.78947
4197273,"Prateek Patel #2","2019-12-31 18:11:43",0.78468
3593345,fujishiroaki,"2019-12-31 18:14:30",0.81339
4198353,artemonsh,"2019-12-31 18:18:01",0.74162
4197614,"Begoña Echavarren","2019-12-31 18:18:05",0.77990
4198745,"SAMI Z","2019-12-31 18:23:16",0.76555
3859848,eagle-elite,"2019-12-31 18:28:22",0.76555
4164162,"Robert Clampett","2019-12-31 18:30:30",0.75598
4198077,hongjp,"2019-12-31 18:34:41",0.79904
4188147,"Dom Corvasce","2019-12-31 18:44:50",0.76555
4189374,algebar,"2019-12-31 18:47:43",0.77033
4198664,"Dave Brown #2","2019-12-31 18:52:11",0.77511
4198353,artemonsh,"2019-12-31 18:53:35",0.75119
4198353,artemonsh,"2019-12-31 18:55:31",0.77511
4198120,"satender Singh","2019-12-31 18:58:39",0.80382
4193679,"Zeki Berk","2019-12-31 18:59:41",0.77511
4198819,"Roxana #3","2019-12-31 19:04:43",0.76555
4193703,"Özcan Gerz","2019-12-31 19:04:47",0.79904
4133769,"Matt Halenka","2019-12-31 19:08:37",0.77990
4193679,"Zeki Berk","2019-12-31 19:10:05",0.79904
4167777,Omballa,"2019-12-31 19:11:41",0.75119
4195558,"Minhajul Abedin","2019-12-31 19:11:55",0.62679
4189374,algebar,"2019-12-31 19:12:34",0.77511
4198366,"Ali Emami","2019-12-31 19:15:02",0.75119
4198366,"Ali Emami","2019-12-31 19:18:46",0.75598
4195558,"Minhajul Abedin","2019-12-31 19:21:57",0.76555
4198819,"Roxana #3","2019-12-31 19:25:23",0.77511
4198745,"SAMI Z","2019-12-31 19:31:51",0.77511
3913536,"nahui kim #2","2019-12-31 19:31:53",0.78947
4164162,"Robert Clampett","2019-12-31 19:42:48",0.78468
4198883,"Nguyen Tinh","2019-12-31 19:54:26",0.78947
4170430,"Qayum Khan","2019-12-31 19:57:24",0.78468
4198887,"Michael B Daly","2019-12-31 19:59:18",0.76555
4198827,"Matthew Mayfield","2019-12-31 20:05:49",0.76555
4189374,algebar,"2019-12-31 20:24:12",0.78947
4198861,"Sindhura Buggaveeti","2019-12-31 20:24:46",0.77511
4198263,HiroshiF,"2019-12-31 20:31:19",0.77511
4153005,PiyumiW,"2019-12-31 20:46:03",0.76555
4063383,"Free Burton","2019-12-31 21:09:42",0.79904
4063383,"Free Burton","2019-12-31 21:12:37",0.80861
4197022,"Ritayan Dhara","2019-12-31 21:20:02",0.63157
4198544,"M Wolf","2019-12-31 21:42:18",0.79904
3908224,"Zejia Chen","2019-12-31 21:46:22",0.77511
4198583,"Yong Yu 9852","2019-12-31 21:52:35",0.76555
3600452,"Stanley Cai","2019-12-31 22:05:40",0.75598
4196083,Faz,"2019-12-31 22:16:29",0.76076
4195983,"Matt Semrad","2019-12-31 22:31:29",0.77990
4195983,"Matt Semrad","2019-12-31 22:36:13",0.78468
3218556,"Ruthwik Kuppachi","2019-12-31 22:38:19",0.76555
4199051,"Moon Kim #2","2019-12-31 22:40:00",0.76555
4181986,"E. Steinberg","2019-12-31 22:44:36",0.78947
4194550,"Esad Kilic","2019-12-31 23:29:59",0.77990
4199105,"Tae Jin Park","2019-12-31 23:42:57",0.77511
4198795,"Akash Piya","2019-12-31 23:44:48",0.00000
4198795,"Akash Piya","2019-12-31 23:48:24",0.74162
4199051,"Moon Kim #2","2019-12-31 23:51:37",0.77511
4199101,"Rocha Bruno","2019-12-31 23:53:51",0.77511
4198795,"Akash Piya","2019-12-31 23:54:31",0.78947
4186138,"Lucas Chagas","2019-12-31 23:55:04",0.76076
4196543,LearnDS4900,"2019-12-31 23:58:23",0.78947
3219832,"José Ricardo","2020-01-01 00:27:19",0.76555
4193147,yhds19,"2020-01-01 00:31:21",0.75598
4199183,"Nathaniel Rupprecht","2020-01-01 00:54:06",0.76555
4199132,"Christopher Kuiken","2020-01-01 00:54:10",0.77511
4199081,"Chaney Harter","2020-01-01 01:06:05",0.76555
4199081,"Chaney Harter","2020-01-01 01:22:25",0.77511
4149210,"Jon Pellitteri","2020-01-01 01:24:06",0.66507
2751130,"Jan Temmerman","2020-01-01 01:32:21",0.78947
267630,adeel,"2020-01-01 01:52:03",0.82775
1160600,"Alberto Rodrigues Ferreira","2020-01-01 01:54:33",0.76555
4192919,chenliang7,"2020-01-01 02:04:23",0.78947
4199236,we.azusa,"2020-01-01 02:13:36",0.76555
4194836,chendongtian,"2020-01-01 02:18:07",0.76555
4199072,"Victor Bosneag","2020-01-01 02:36:30",0.53588
4199233,heroagain,"2020-01-01 02:42:41",0.76555
4199141,"Nitish Singh #2","2020-01-01 02:54:09",0.73684
1340173,"tomoki sato","2020-01-01 03:05:16",0.77033
1532724,annnvv,"2020-01-01 03:26:51",0.77033
1532724,annnvv,"2020-01-01 03:31:20",0.78468
2389829,yosukeTTT,"2020-01-01 03:37:42",0.77990
4193346,sambong,"2020-01-01 03:45:45",0.73205
4199394,Yezhikang,"2020-01-01 03:56:16",0.75119
4188444,suhao36,"2020-01-01 03:58:01",0.77511
4199384,sho.ishi1106,"2020-01-01 04:02:40",0.76555
3241820,"Tejas Jain","2020-01-01 04:16:53",0.76555
4196976,"Ayan Gain","2020-01-01 04:19:11",0.66507
3241820,"Tejas Jain","2020-01-01 04:37:54",0.77511
4199454,"Jerry Lain","2020-01-01 04:44:01",0.67464
4158474,YKWtwtw,"2020-01-01 04:52:08",0.79904
4196976,"Ayan Gain","2020-01-01 04:54:07",0.72248
3625834,"aiko bando","2020-01-01 04:56:24",0.77511
4196976,"Ayan Gain","2020-01-01 05:10:14",0.74641
4196976,"Ayan Gain","2020-01-01 05:13:34",0.76076
4199496,NamGup,"2020-01-01 05:17:55",0.76555
4175020,xiamud,"2020-01-01 05:36:17",0.77990
4188154,"Manoj Sri","2020-01-01 05:50:15",0.76555
4158343,DataInsight,"2020-01-01 05:52:37",0.77511
4199402,"Steve KimJW","2020-01-01 06:02:39",0.76555
3110322,maniramu47,"2020-01-01 06:03:42",0.77511
4194017,"Varun Rao #3","2020-01-01 06:06:57",0.77511
4199534,"Kishorereddy K","2020-01-01 06:08:02",0.76555
4157931,"Thiago Cardoso Barbosa Cunha","2020-01-01 06:08:08",0.77511
4186686,Shuke,"2020-01-01 06:10:06",0.77511
4039244,"Riyadh Razzaq","2020-01-01 06:11:07",0.79425
4186686,Shuke,"2020-01-01 06:11:31",0.78468
3629243,Fawwaz,"2020-01-01 06:14:18",0.81818
4192501,Mechamod,"2020-01-01 06:17:23",0.73205
4199534,"Kishorereddy K","2020-01-01 06:23:39",0.77511
4197022,"Ritayan Dhara","2020-01-01 06:25:47",0.72248
4199434,CampusX,"2020-01-01 06:26:32",0.74641
4197026,"Satyaki Saha","2020-01-01 06:26:35",0.71291
4196994,"Mayukh Bhattacharjee","2020-01-01 06:26:43",0.72727
4196984,"Bikram Ghosh","2020-01-01 06:27:20",0.73684
4199592,"Arnab Saha","2020-01-01 06:27:23",0.70334
4197000,"Rajtilak Pal","2020-01-01 06:27:41",0.77511
4196996,"Tuhin Mukherjee","2020-01-01 06:27:44",0.74162
4197018,pooojjaaa,"2020-01-01 06:27:52",0.73205
4196982,"Rajesh Kumar759","2020-01-01 06:28:24",0.71291
4197023,"Sritiman Adak","2020-01-01 06:29:03",0.72248
4196985,"shubhobrata das","2020-01-01 06:29:06",0.72727
4196999,"Pavel Chowdhury","2020-01-01 06:29:15",0.66985
4197033,"Wasif Ekbal","2020-01-01 06:29:17",0.72727
4197021,"AVEEK DEY 14","2020-01-01 06:29:53",0.75598
4196984,"Bikram Ghosh","2020-01-01 06:29:55",0.75119
4197012,Robin2bin,"2020-01-01 06:30:19",0.69377
4197031,SouvikMKJ,"2020-01-01 06:30:30",0.71770
4196987,"Sanaa Yousuf","2020-01-01 06:31:10",0.71291
4074634,"Richard Lamu","2020-01-01 06:31:27",0.78947
4197019,SoumyaBanerjee123,"2020-01-01 06:31:48",0.76076
4197023,"Sritiman Adak","2020-01-01 06:32:25",0.77511
4196990,"Vaibhav Kumar10","2020-01-01 06:32:54",0.66985
4197029,"Uzzam Pervez","2020-01-01 06:32:59",0.72248
4197057,"nitinp #2","2020-01-01 06:33:58",0.77033
4197014,"Swarnali Dey","2020-01-01 06:34:42",0.73205
4199435,Annanya,"2020-01-01 06:36:11",0.74162
4197059,"mohiuddin azad","2020-01-01 06:36:25",0.73205
4197010,"SAYAK KHAN","2020-01-01 06:37:34",0.70813
4197022,"Ritayan Dhara","2020-01-01 06:37:48",0.76555
4197008,Sagar1999,"2020-01-01 06:38:58",0.71291
4196995,"GHAZANFER WAHAB","2020-01-01 06:39:25",0.71770
4196987,"Sanaa Yousuf","2020-01-01 06:39:44",0.72727
4188739,"Madhuparna Majumdar","2020-01-01 06:39:57",0.74641
4197004,"ARIJIT SARKAR","2020-01-01 06:40:46",0.74641
4199440,"Suyash Jaiswal","2020-01-01 06:41:06",0.76555
4196973,"Sarthak Kundu","2020-01-01 06:42:09",0.72727
4196992,"artika kar","2020-01-01 06:42:22",0.70334
4199604," sknrsn","2020-01-01 06:43:18",0.76555
4197027,"Rima Kar","2020-01-01 06:43:31",0.76076
4156041,Nagasreenivasulu,"2020-01-01 06:43:42",0.77033
3564941,soumyanarayana,"2020-01-01 06:44:20",0.76555
4199592,"Arnab Saha","2020-01-01 06:44:52",0.78468
4196993,"WRITUPARNA BANERJEE","2020-01-01 06:45:15",0.71770
4188739,"Madhuparna Majumdar","2020-01-01 06:48:03",0.75598
4155801,"Tim Moon","2020-01-01 06:48:24",0.76555
4188154,"Manoj Sri","2020-01-01 06:49:00",0.77511
4199446,"srinjoy chowdhury","2020-01-01 06:50:36",0.71770
4157931,"Thiago Cardoso Barbosa Cunha","2020-01-01 06:50:46",0.78947
4196988,"Ankita Dalmia","2020-01-01 06:53:44",0.71770
3602310,"Takashi Yagi","2020-01-01 06:54:39",0.78468
4197025,"Sumantra Pal","2020-01-01 06:59:35",0.71770
3376415,"Yuto Wakabayashi","2020-01-01 07:02:11",0.67464
4155801,"Tim Moon","2020-01-01 07:04:05",0.77511
4195491,"Rishabh Sanghavi","2020-01-01 07:06:51",0.76555
4195491,"Rishabh Sanghavi","2020-01-01 07:27:28",0.77511
4199677,"Mia An","2020-01-01 07:32:35",0.65550
4197659,jizaicafe,"2020-01-01 07:37:40",0.77990
2974312,"Kylie Goh","2020-01-01 07:42:32",0.77511
4199716,tsutomu.aramaki,"2020-01-01 07:45:26",0.66507
4199723,ikumi02,"2020-01-01 07:46:58",0.76555
4199752,lijigang,"2020-01-01 07:58:19",0.77511
2685631,naisen424,"2020-01-01 07:58:33",0.79425
2685631,naisen424,"2020-01-01 08:00:34",0.79904
4199705,NomuraShunsuke,"2020-01-01 08:12:43",0.75119
4199752,lijigang,"2020-01-01 08:16:32",0.77990
4197890,stash_4,"2020-01-01 08:22:36",0.67464
4190335,"Hisaki Kobayashi","2020-01-01 08:26:08",0.77990
4193190,oonisim,"2020-01-01 08:29:11",0.76555
4199680,"Tomoya Nakai","2020-01-01 08:35:33",0.65550
1952883,"twenty-five hours","2020-01-01 08:49:33",0.77511
4199509,lichen12345,"2020-01-01 09:01:24",0.78947
4192698,"Philip Kim #2","2020-01-01 09:02:05",0.74641
4199705,NomuraShunsuke,"2020-01-01 09:04:44",0.80861
4192698,"Philip Kim #2","2020-01-01 09:07:55",0.75119
4199887,"Hitesh Gupta #2","2020-01-01 09:16:09",0.76555
4192925,"Anthony D Wan","2020-01-01 09:17:04",0.79904
4199758,Alex-30,"2020-01-01 09:33:05",0.77033
4199887,"Hitesh Gupta #2","2020-01-01 09:33:43",0.77511
4157888,"Pavan Andhukuri","2020-01-01 09:39:01",0.76555
4199937,"kihoon choi","2020-01-01 09:43:24",0.76555
4157888,"Pavan Andhukuri","2020-01-01 09:49:13",0.77511
4162077,Gadfly,"2020-01-01 09:49:57",0.59808
4199937,"kihoon choi","2020-01-01 10:02:09",0.77511
4199995,"Rishi Dinesh","2020-01-01 10:08:01",0.76555
4199997,"Ishan Kishan","2020-01-01 10:10:49",0.74641
4195653,Huzeyfe,"2020-01-01 10:11:48",0.76555
